cus_id,comment_time,comment_star,cus_comment,kouwei,huanjing,fuwu,shopID,label,year,month,weekday,hour,comment_len
katniss,2018/4/26 14:06,sml-str40,点 了 个 双皮奶 感觉 有点 腻 不够 滑,好,好,好,518986,4,2018,4,3,14,16
前往深夜食堂的路上,2018/4/25 23:33,sml-str40,慕名 去 南信 吃 了 一顿 下午茶 两人点 了 热 的 红豆 双皮奶 一个 选 了 热 芝麻糊 只有 本人 坚持 下雨 阴冷 天 继续 喝冷 的 平常 都 是 椰汁 西米露 罕见 水 牛奶 底 的 水 牛奶 香味 十足 就是 有点 过甜 了 幸好 芒果 肉 不是 甜腻腻 的 那种 西米 浸 在 水 牛奶 里 一口 吞 也 刚好,很好,非常好,非常好,518986,4,2018,4,2,23,179
元气桃子酱,2018/4/25 18:09,sml-str40,很久没 来 了 还是 那么 多 人人 人 也 是 和 陌生人 拼台 的 想 吃 的 牛 三星 面 居然 没有 了 很 伤心 那 就要 二碗 牛腩 面 吧 第一次 吃 牛腩 面 觉得 味道 不错 的 面 好吃 弹牙 萝卜 酸 老娘 的 至爱 没有 很酸 又 不辣 但是 味道 真的 很 好 连 坐在 对面 的 小孩子 也 吃 红豆 双皮奶 的 出品 还是 那么 好香 竽 西米露 很甜 还 行,很好,好,好,518986,4,2018,4,2,18,195
DenGTdenGt,2018/4/25 17:15,sml-str50,味道 不错 份量 足 价格 实惠 大众化,非常好,非常好,非常好,518986,5,2018,4,2,17,17
cc,2018/4/25 12:16,sml-str30,比起 在 佛山 吃 的 甜品 南信 的 真是 越来越 差 了 双皮奶 一点儿 也 不 幼滑 感觉 是 添加 了 什么 加 了 的 红豆 太烂 了 卖相 不佳 炒 肉片 河 味道 不如 伍湛记 价钱 也 比 伍湛 记贵 好多 南信 的 大概 元伍 湛记元 就 好 大 的 一份 味道 也好 服务 就 真心 一般 每人 送 的 开水 一股 漂白粉 味 热水 机不 知道 多久 没 清洗 过 了 不如 不送 这样 的 服务 这样 的 管理 迟早 要 被 历史 所 淘汰 了 啦,好,好,好,518986,3,2018,4,2,12,211
木子木玲,2018/4/25 8:27,sml-str40,跟 民宿 小哥 了解 到 上下 九 附近 比较 有名气 的 几家 店 其中 一家 就是 南信 五点 多一点 去 的 一楼 已经 几乎 坐满 了 等 的 时间 比较 久点餐 只能 现金 双皮奶 是 特色 民宿 老板 说 两个 人 可以 点 一碗 可能 会腻 吃 惯 了 甜食 的 我 一碗 下肚 也 并 没有 太 多 感觉 哈哈 糖 不 甩 很 糯 一口 一个 当地人 也 比较 多 吃 甜品 都 很快 来 了 就 点 上来 几分钟 就 能 吃 完去 广州 玩 的 小伙伴 可以 尝试 下,很好,很好,很好,518986,4,2018,4,2,8,223
MelissaCheng,2018/4/24 21:48,sml-str50,在 上下 九 步行街 那里 陶陶 居 酒楼 对面 一个 小 门面 店有 层高 桌子 都 好多 最 有名 的 是 双皮奶 还有 就是 牛 三星 汤 双皮奶 不腻 香滑冻 的 口感 非常 好吃 好像 雪糕 般 但 又 滑 滑 的 牛 三星 汤 非常 足料 广州 喜欢 吃 牛 内脏 的 人会 觉得 非常 好吃 还有 酸 萝卜 酸黄瓜 配餐 更 美味,非常好,好,一般,518986,5,2018,4,1,21,186
寒武纪921,2018/4/24 18:30,sml-str50,在 上下 九 步行街 边 两层楼 客人 络绎不绝 为了 品尝 多种 口味 两个 人点 了 四份 吸取 昨天 的 教训 尝尝 就 成 了 不能 贪吃 不然 晚饭 吃不下 最 喜欢 浓姜 番薯 糖水 我 胃 不好 这个 不腻 浓 姜 喝 了 胃 很 舒服 虽 糖水 红薯 还是 能 吃 出 自身 的 甜味 第二 喜欢 姜撞 奶暖 胃且 没 那么 腻 红豆 双皮奶 过会儿 才 上 的 应该 都 是 现 做 的 吧 上边 的 红豆 给 很多 原味 很 好 不 像 北京 的 太甜 奶味 浓郁 只是 这个 有 饿 感 的 吃 比较 有 满足感 不饿 的 容易 撑 的 慌 主要 我 吃 的 太 多 了 牛 三星 第一次 吃 东西 给 的 好多 可以 当 一顿饭 吃 了 就是 有点 吃 不惯 提醒 大家 进店 拼桌 坐 看好 要点 的 东西 墙壁 和 桌子 上 有 橘色 小 卡片 拿 卡片 去 前台 点餐 之后 凭 白色 条子 服务业 会 端过来 楼上楼下 都 可点餐,非常好,非常好,非常好,518986,5,2018,4,1,18,372
满身是刺拜你所赐,2018/4/24 15:59,sml-str40,地处 广州 闹市区 下 九路 哪里 我们 也 是 冲 大众 点评 去 百年 老店 装修 比较 陈旧 说实话 只要 产品 好 其他 都 是 次要 的 进去 点好 甜品 后 上来 果然 不失 所望 非常 好吃 杨枝 甘露 红薯 红糖 水 里面 加 了 点 生姜 也 不是 很甜 特别 是 红豆 双皮奶 端 在 手上 轻轻 微动 双皮奶 会 左右 抖动 非常 好吃,非常好,很好,很好,518986,4,2018,4,1,15,190
经远,2018/4/24 15:25,sml-str40,朋友 推荐 的 南信 说 他家 的 双皮奶 之类 的 味道 很 好 今天 在 上下 九 步行街 逛 的 时候 刷 大众 点评 看到 附近 正好 有 一家 就 过去 了 店面 不 大 环境 一般 似乎 没有 有 楼上楼下 两层 开始 看 排队 的 人 挺 多 以为 没 位子 了 结果 楼上 正好 还有 空等 坐下 过 了 一会 就 没 位子 了 点 了 双皮奶 等 甜品 因为 靠近 饭点 了 所以 还点 了 面 和 肠粉 之类 点心 甜品 味道 确实 很赞 非常 好吃 果然 没白来 点心 类 的话 一般 肠粉 没有 银记 出彩,非常好,好,好,518986,4,2018,4,1,15,257
zgcxyvivian,2018/4/24 15:08,sml-str50,慕名而来 只恨 自己 肚子 太小 吃不下 那么 多 太 好吃 了 北京 的 三元 梅园 差 的 不是 一丁 半点 广州 吃 过 甜品 后 北京 的 没 一家 比 的 过 呀,非常好,非常好,非常好,518986,5,2018,4,1,15,61
粑粑的大悦悦,2018/4/24 12:37,sml-str50,双皮奶 真的 是 好多年 前来 吃 的 味道 也 只有 这个 味道 才能 真正 称得上 是 双皮奶 表皮 冻 的 有些 开裂 了 入口 后 奶香 特别 浓郁 莲子 百合 绿豆沙 想下 火点 了 这个 甜甜的 很冰爽 南信 这么 多年 了 还是 一样 等 了 好久 不过 伙计 的 态度 不是 很 好,非常好,非常好,好,518986,5,2018,4,1,12,173
杨不过小聋人,2018/4/24 11:19,sml-str40,中规中矩 冻奶 质地 很 结实 相 较 而言 更 喜欢 热 的 温润 顺滑,很好,很好,很好,518986,4,2018,4,1,11,28
hoyihoyii,2018/4/24 11:16,sml-str50,本来 想点 红豆 伴 双皮奶 结果 第一次 来 也 不 懂点 了 个 啥 都 不 带 的 双皮奶 了 要 了 热 的 第一口 好 惊艳 纯纯 的 牛奶 味 不过 吃 到 最后 有点 甜 再说 说 姜撞奶 姜味 很浓 很浓 第一口 咽下去 的 时候 嗓子 还是 辣辣的 很爽 越 吃 越 好吃 越 吃 越爽 姜撞 奶选 不了 冰热 常温 的 也 很 不错 下次 来 要 吃 全蛋 鲜虾 云吞面,非常好,非常好,非常好,518986,5,2018,4,1,11,205
香草冰淇淋(^_-),2018/4/24 10:49,sml-str40,位于 一号线 长寿路 地铁站 和 黄沙 地铁站 附近 的 传统 知名 老字号 小吃店 每逢 周末 到 店 都 非常 多人 每次 到 店 必点 招牌 牛 三星 牛 三星 非常 滑 刚刚 熟 汤底 很浓 在 广州 前 几位 非常 值得 推荐 还有 他家 的 双皮奶 也 是 招牌 牛奶 很浓 双皮奶 很 滑赞 总体 来说 他家 的 出品 不错,很好,很好,很好,518986,4,2018,4,1,10,190
zsw_8544,2018/4/24 8:29,sml-str50,环境 挺多人 的 一楼 都 已经 没位 了 二楼 还是 和 别人 拼桌 双皮奶 听说 这里 的 双皮奶 是 招牌 奶味 很浓 还 挺不错 的 糖 不 甩 这个 感觉 就是 芝麻汤圆 沾 了 花生 和 白糖 碎 本来 以为 会 是 糍粑 哈哈哈 出来 时 真的 很撑 了 哈哈哈,非常好,非常好,非常好,518986,5,2018,4,1,8,166
矮油_喂,2018/4/24 1:54,sml-str30,双皮奶 好 甜 烧 仙草 还 行 不过 也 很甜 几年 前来 吃 过 本来 就 很 无感 但是 今天 很 想 去 吃 遂 还是 去 了 等 了 实在 是 久 的 不能 再久 了 起码 半小时 以上 比 我们 后点 的 人 都 吃 上 了 我们 还 在 等 催 了 几次 才 终于 等 来 了 有点 无奈,好,好,好,518986,3,2018,4,1,1,169
靛江南,2018/4/23 21:28,sml-str40,我 又 来 这家 啦 照例 人 超级 多 所以 直接 选择 打包 买 完单 就 在 门口 等 着 叫 号 两份 双皮奶 都 很 赞奶 香 浓郁 味道 正热 的 比较 好吃 还点 了 一份 养颜 红豆 仙草 还 不错 不会 很甜 来 了 广州 才 知道 仙草 就是 一种 类似 果冻 口感 的 东西 这家 甜品店 还是 值得 推荐 的,非常好,很好,非常好,518986,4,2018,4,0,21,181
36713779qq,2018/4/29 12:18,sml-str20,在 上下 九 步行街 的 一个 尽头 处 大厅 里面 爆满 在 外面 买 的 打包 的 就 很 普通 的 双皮奶 味道 我 吃 起来 还 感觉 腻 而且 没有 红豆 就 整个 一个 吃 冻奶 的 味道 不 知道 为什么 可以 排 那么 多人 应该 是 有 刷 单不多 说 什么 了 啊 差评,一般,一般,好,518986,2,2018,4,6,12,166
Claire.M大小姐,2018/4/23 14:20,sml-str40,广州 很 出名 的 老字号 甜品店 在 第十 甫 路上 莲香楼 附近 门口 有 打包 的 只有 移动 支付 店里 人满为患 挤 不 进去 双皮奶 的 口感 很浓 稠水 牛奶 的 奶味 很 浓厚 吃 起来 有点像 奶油 一样 口感 分量 也 很大 一碗 最 出名 的 除了 双皮奶 还有 其他 的 甜品 很 好吃,很好,很好,很好,518986,4,2018,4,0,14,170
琉璃仙者,2018/4/23 13:41,sml-str40,除了 奶 系列 甜品 是 招牌 其他 真的 不用 吃,很好,很好,很好,518986,4,2018,4,0,13,19
安蓝,2018/4/23 7:45,sml-str40,广州 上下 九 步行街 南信 牛奶 甜品 第一次 去 是 到 第一天 腊月 人多 还 能 找到 座儿 后来 正月初五 又 去 简直 挤 不 进去 最后 放弃 这家 甜品 还有 餐饭 随便 点 都 好吃 因为 在 广州 遍地 美食 吃 的 太饱 我们 一家 一致 觉得 影响 品尝 的 感受 每天 都 是 撑 着 肚皮 继续 吃 推荐 几个 吃 过 觉得 好 的 杨枝 甘露 和 双皮奶 是 我家 小姑娘 的 最 爱 尤其 杨枝 甘露 吃 两份 煲 仔 的 牛腩 牛杂 牛筋 也 都 好吃 喜欢 里面 的 萝卜 萝卜 也 可以 单点 肠粉 料足 也 好吃 反正 没有 槽 点 我 都 喜欢 等 座 的 时候 旁边 有 卖 称重 削好 的 水果 可以 吃 一点,很好,好,很好,518986,4,2018,4,0,7,301
小猪佩奇pp,2018/4/22 16:13,sml-str40,味道 不错 环境 不错 菜品 不错 服务 不错,很好,很好,很好,518986,4,2018,4,6,16,18
只想吃吃喝喝的栗砸,2018/4/22 10:47,sml-str40,时隔 几年 再刷 觉得 牛 三星 比 以前 好吃 了 但 依旧 不是 我 的 菜 牛肉 菌菇 肠粉 还是 很 好吃 但是 小伙伴 不带 感 姜撞奶 姜汁 味道 蛮重 的 个人 很 喜欢 艇 仔粥 依旧 很 喜欢 配菜 哈哈哈 哈哈,很好,好,很好,518986,4,2018,4,6,10,84
色彩空白,2018/4/22 10:02,sml-str50,艇 仔粥 不错 哦 姜汁 撞奶 姜味 也 别 浓郁 牛 三星 的 味道 很 神奇 可以 吃 肠粉 比较 清淡 人 爆多,很好,很好,好,518986,5,2018,4,6,10,42
parrot1982,2018/4/22 7:25,sml-str40,晚上 逛 步行街 终于 来 这里 打卡 个人 点 了 样 甜品 结果 证明 这样 是 不明智 的 因为 太腻 了 一定 要点 一个 咸 的 平衡 下 红豆 双皮奶 一 开始 最 不 惊艳 因为 很 清淡 后来 觉得 还 不错 因为 它 是 最 不 甜 的 椰汁 双皮奶 第一口 哇超 好吃 后来 就 腻 的 吃不下 了 因为 它 是 最甜 的 姜撞奶 第一口 觉得 怪怪的 多 吃 几口 觉得 还 能 接受 另 一碗水 牛奶 炖 木瓜 雪耳 也 是 甜雪耳 硬硬 的 不 习惯 但是 奶 超级 好喝 碗奶 感觉 已经 一个 星期 的 牛奶 都 喝 了,很好,很好,很好,518986,4,2018,4,6,7,267
简云云云,2018/4/22 1:15,sml-str40,在 芳村 沙面 上下 九逛 了 一天 晚上 想 找个 地方 吃饭 然后 搜索 上下 九 小吃 排行榜 确定 了 几家 店去 吃 小吃 结果 所有 排名 靠 前 的 店铺 都 爆满 就是 店铺 不 大 但是 人 都 排到 门外 好几条 街 的 那种 但是 但是 冲着 姜撞 奶排 在 了 这家 店门口 没有 排 很 久 就 进去 跟 别人 拼桌 了 一张 桌子 拨 不 认识 的 人 拼在一起 当然 她 的 东西 口味 是 不用说 了 东西 都 好吃 光顾 着 吃 不 记得 拍照 了 但是 值得 一去 哈 我 记得 之前 下午 去过 这家 店 不用 排队 就 到 晚上 就 贼 多 人 了,非常好,很好,很好,518986,4,2018,4,6,1,274
爱吃糯米团子的团子,2018/4/21 21:55,sml-str50,来 广州 的 第一天 第一站 当当 当当 上下 九 步行街 的 南信天 啦 到 门口 的 时候 惊呆 了 人 巨多 可能 因为 是 周末 椰汁 香芋 西米露 哇 淡淡的 椰汁 香 和 淡淡的 甜味 幸福 芋头 块 也 超级 多 嘻嘻 嘻嘻 椰汁 红豆 芋泥 在 菜单 里 疯狂 搜寻 芋头 的 身影 发现 了 芋 泥 不过 万万 没想到 是 热 甜品 相对 西米露 来说 有点 甜腻 但是 芋泥 超香超 细腻 如果 能 做 冰 的 就 更好 了 还好 在 地铁站 取 了 点 现金 老字号 招牌 果然 只收 现金,非常好,非常好,非常好,518986,5,2018,4,5,21,265
野蠻貓貓,2018/4/21 20:22,sml-str50,周末 逛街 路过 当然 就 不能 错过 了 老字号 店 走过 路过 不能 错过 超多人 等位 不 过来 了 当然 就是 有 耐心 等 啦 虽然 多人 不过 出品 快 很快 就 有 座位 了 店里 种类 众多 可是 最 喜欢 的 还是 甜 品类 了 点 了 双皮奶 和 姜汁 撞奶 双种 都 是 新鲜 做好 即 出品 都 十分 嫩 滑 双皮奶 香甜 姜汁 撞奶 的 姜味 不会 太辣 刚刚 恰到好处 现在 门口 还有 外卖 可是 觉得 这个 还是 出品 后坐 着 马上 吃 更 有 味道 呢,非常好,非常好,非常好,518986,5,2018,4,5,20,239
cathyvertex,2018/4/21 18:31,sml-str40,周末 去 是 非常 多人 的 我 也 真是 见识 了,很好,很好,很好,518986,4,2018,4,5,18,18
嬢嬢的帅气小皮袄,2018/4/21 16:26,sml-str30,去 的 时候 真的 是 又 热人 又 多 人 挤 人 挤 人 挤 人 最 开始 打算 跟 小姐姐 打包带 走 吃 最后 终于 拿到 双皮奶 和 姜撞奶 的 时候 居然 坐到 了 位置 就 坐在 门口 吃 啦 姜撞奶 味道 不错 热热 的 就是 有点 太甜 了 双皮奶 拿到 的 时候 盒子 里 居然 还有 一根 头发 后来 拿 去 换 了 这个 双皮奶 硬硬 的 口感 像 奶酪 反正 我 是 不 喜欢,好,好,好,518986,3,2018,4,5,16,201
dpuser_33562313872,2018/4/20 20:36,sml-str50,特意 赶过去 吃 的 人 还是 一如既往 的 多 需要 排队 组桌 服务 其实 一般 等餐 时间 比较 长 但 真的 是 好吃,非常好,很好,很好,518986,5,2018,4,4,20,46
Zzillion,2018/4/20 20:11,sml-str10,这家 的 服务 真是 无语 点个 双皮奶 外卖 等 半个 小时 别人 等 十分钟 就 走 了 问 了 也 没 人理 就 哦哦哦 什么 玩意 这种 店活 六十年 这种 服务 活 六年 都 难,差,差,差,518986,1,2018,4,4,20,65
mideledi,2018/4/20 20:06,sml-str40,双皮奶 是 好吃 不甜 别的 甜品 没有 特别 推荐书 其实 牛 三星 也 不错 非常 脆嫩,非常好,很好,很好,518986,4,2018,4,4,20,38
糖小色色,2018/4/20 17:00,sml-str40,一直 很 喜欢 他们 家 的 双皮奶 今天 双皮奶 和 姜撞奶 表现 还是 很 不错 的 热热 的 浓浓的 很 舒服 今天 鲜虾 净 云吞 的 皮 有失 水准 一点 都 不脆 烂烂 的 这家 店 真是 从 楼上 到 楼下 都 是 满满 客人 挤个 位置 不 容易,很好,好,好,518986,4,2018,4,4,17,98
没事儿出门吃吃饭,2018/4/20 15:18,sml-str50,从 陈氏 书院 走 到 上下 九 走 到 脚软 终于 走到 南信 很 不幸 的 是 刚好 到 饭点 那 场面 是 人山人海 声浪 滔天 啊 吓 得 我 和 同伴 落荒而逃 本来 准备 去 顺记 看看 走 了 一段 同伴 很 不 甘心 于是 我们 又 掉头 重回 南信 难以 割舍 啊 哈哈哈 尬 笑 中 老天爷 总是 垂青 有 坚持 的 人 这次 我们 的 运气 很 好 进门 居然 就 有 两个 位置 在 等 着 我 赶紧 坐下 开始 点点 点 为了 安慰 我们 受伤 的 心情 我们 化 悲痛 为 食量 一口气 点 了 西米露 双皮奶 龟苓膏 和 马蹄 冻哇 咔 咔 能量 补给站 吃 完 再 去 转人 多 的 时候 要 耐心 等待 漫长 的 等待 中 甜品 来 了 对 着 双皮奶 一勺 下去 浓浓的 奶香 溢满 口腔 所有 的 等待 都 是 值得 的 名不虚传 很 开心 等待 半小时 吃 完 五分钟 元气 满满的 我们 继续 广州 的 美食 之 旅下 一站 广州 最美 星巴克,非常好,好,很好,518986,5,2018,4,4,15,386
快乐国际语言中心,2018/4/20 9:34,sml-str50,南信 双皮奶 上下 九 那边 人流 爆满 好难 排到 位子,非常好,非常好,非常好,518986,5,2018,4,4,9,24
蔚憨憨,2018/4/20 7:01,sml-str40,虽然 这家 店 充满 了 游客 等位 严重 但是 不得不 说 双皮奶 还是 好吃 的 双皮奶 奶味 浓郁 红豆 熬 的 软烂 确实 会甜 但是 我能 接受 还点 了 另 一个 凤凰 奶糊 这个 可 就 不 推荐 了 比 双皮奶 甜 了 好多好多 吃 一口 甜到 天灵盖 啊 只 接受 现金 吃 完 赶紧 让位 走 人,很好,好,好,518986,4,2018,4,4,7,177
桑代克的猫,2018/4/19 22:37,sml-str40,晚上 九点 左右 到 的 然而 还是 座无虚席 鲜虾 云吞面 很快 就 上 了 双皮奶 等 了 快 一个 小时 差不多 等 傻 掉 了 还好 广州 的 地铁 开到 很 晚 不至于 要 打 的 回去 双皮奶 吃 过 一次 热 的 一次 冷 的 感觉 冷 的 更 好吃 真的 很大 碗 吃 撑,很好,很好,好,518986,4,2018,4,3,22,166
鱼罐头同学,2018/4/19 19:42,sml-str50,环境 当时 去 的 时候 差不多 要 晚上 九点 了 店里 几乎 还是 满员 应该 是 很多 游客 来 广州 必 打卡 的 店 吧 有 二楼 还是 感觉 很 容易 没有 座位 服务 可能 是 人太多 了 等 的 有点 久 阿姨 挺 热情 的 双皮奶 红豆 太足 了 软软 糯 糯 双皮奶 奶味 也 很浓 我 就是 这么 吃 了 一碗 都 感觉 有点 饱 了 姜撞奶 小伙伴 点 的 感觉 也 很 不错 可惜 胃 不够 这家 店 还有 很多 广州 小吃,非常好,很好,很好,518986,5,2018,4,3,19,229
GRACS王爵,2018/4/19 19:41,sml-str30,人 特别 多 几乎 没有 坐位 所以 等 的 也 挺 久 双皮奶 和 薄 撑 都 是 热 的 感觉 薄撑 冰 的 会 更 好吃 点儿 吧 里面 有 花生 白糖 芝麻 和 花生 碎 双皮奶 一份 看起来 是 挺 小 的 但是 是 真的 腻 正 不 正宗 我 不 知道 我 跟 对象 两个 人一 下午 也 才 吃 了 半碗 后来 实在 吃不下 扔 了 建议 多人 吃 一份,好,好,好,518986,3,2018,4,3,19,193
cen_1220,2018/4/19 19:25,sml-str40,在 广州 的 几个 小时 都 贡献 给 了 小吃店 这是 第三家 环境 不算 好 人满为患 了 都 但 氛围 不错 跟 我 拼桌 的 老夫妻 非常 亲切 让 这 一餐 在 这种 环境 下 变得 十分 愉悦 店员 态度 一般 不至于 恶劣 而已 上菜 速度 也 一般 毕竟 人多 还是 可以 理解 的 双皮奶 元香滑 醇厚 我 喜欢 吃凉 的 冰冰 的 很 舒服 浓姜 番薯 糖水 元 姜味 特别 足 糖水 特别 齁 番薯 够 面糊 块 大 吃 着 过瘾 如果 不 额外 加糖 会 更 对 我 胃口 珍菌 猪肉 云吞面 元 菜单 显示 为 新品 云吞 确实 有 肉末 蘑菇 末 面条 正常 汤 不 好喝 后来 发现 有些 菜名 会 标注 上 汤二字 不知 汤底 是否 有 区别 其实 我 就是 来 吃 双皮奶 的 别的 都 属于 花边 所以 评价 还是 比较 高 的 菜单 真的 很 丰富 一 放纵 就 把持 不住 啦,很好,好,好,518986,4,2018,4,3,19,371
